Contribution ID;Comment ID;Comment Subject;Comment Text;created (UTC);;
160;592;;Ich fände es wichtig und richtig das die Stadt sich auch um die Tauben kümmert und etwas Geld in die Hand nimmt um etwas Positives für die Tiere zu tun. Tauben gehören zum Stadtbild dazu. Außerdem haben Tauben auch eine Lebensberechtigung!!!;2020-10-31T19:21:09Z;;
160;595;;Ja bitte!🙏🏻🕊 Die arme Stadttaube muss stets entbehren, hungern und betteln. Obendrein wird sie verachtet, gequält und vertrieben. Jede Stadt müsste mehr Taubenschläge errichten, sie artgerecht füttern und Eier tauschen. Es ist ein menschengemachtes Problem! Die Stadttauben sind obdachlose wundervolle Haustiere, die auch nur leben wollen. Ich meide die Städte, kann das Elend nicht mehr ertragen.;2020-10-31T20:45:33Z;;
160;598;;Ich wünsche mir das sehr!;2020-11-01T07:56:26Z;;
160;600;;Sehr gute Idee!!! Sollte dringend umesetzt werden!!!!;2020-11-01T11:09:20Z;;
160;603;;Sehr gut !!!;2020-11-01T11:53:15Z;;
160;604;;Das wäre so toll!!!;2020-11-01T13:33:54Z;;
160;607;;Es muss mehr für die Tauben in der Stadt getan werden. Eine gute Idee;2020-11-01T14:41:23Z;;
160;608;;Sehr gut und lange überfällig.;2020-11-01T15:09:56Z;;
160;609;;Es wird dringend Zeit, dass auch eine Weltstadt wie Hamburg sich um diese armen Tiere kümmert!;2020-11-01T15:10:33Z;;
160;610;;Es wird dringend Zeit, dass auch eine Weltstadt wie Hamburg sich um diese armen Tiere kümmert!;2020-11-01T15:14:59Z;;
160;665;Antwort an Nr. 610;Doppelt gemoppelt;2020-11-04T10:18:44Z;;
160;611;;Mensch und Tier würden davon profitieren. 👍;2020-11-01T16:08:20Z;;
160;664;Antwort an Nr. 611;Auf jeden fall;2020-11-04T10:18:05Z;;
160;612;;Ich bin dafür, das diese Lebewesen endlich Gerechtigkeit erfahren.;2020-11-01T16:08:57Z;;
160;663;Antwort an Nr. 612;Tauben an die Macht :-);2020-11-04T10:17:21Z;;
160;621;;Es ist höchste Zeit für einen Taubenschlag!;2020-11-02T05:35:55Z;;
160;653;Antwort an Nr. 621;Genau;2020-11-04T10:11:28Z;;
160;629;;"Na, da wurde wohl das Thema autofreier Jungfernstieg fremdgekapert...
Ohne das hier platzierte Thema in irgendeiner Weise bewerten zu wollen: Die Kommentare scheinen nicht gerade einen Querschnitt durch die Hamburger Bevölkerung widerzuspiegeln.
GuxDu zum Beispiel hier: https://www.facebook.com/GandolfsTaubenfreundeHamburg/posts/2809380655974618
Aber tobt Euch gern aus - kostet ja nix!";2020-11-02T12:02:57Z;;
160;631;Antwort an Nr. 629;"Ihr Kommentar scheint eher deplatziert zu sein. Es geht doch darum sich einen autofreien Jungfernstieg vorzustellen. 
Dort dann einen Taubenschlag zu schaffen scheint ein großes Bedürfnis vieler Menschen in Hamburg zu sein. 
Was sollte auch dagegen sprechen, dass die Tauben die am Jungfernstieg wohnen ein sicheres Zuhause bekommen, wo man die Bestandsentwicklung kontrollieren kann. 
Machen Sie doch einen eigenen Vorschlag zum autofreien Jungfernstieg statt andere Vorschläge zu kritisieren.";2020-11-02T14:10:28Z;;
160;632;Antwort an Nr. 631;"Ja, ganz genau!
Das Thema ist absolut passend und gehört dazu";2020-11-02T14:31:58Z;;
160;630;;Die Umgestaltung von vornherein mit Einbeziehung von Taubenschlägen zu planen, ist eine sehr gute Idee. Es ist höchste Zeit, dass der Verelendung der Tiere abgeholfen wird.;2020-11-02T13:19:44Z;;
160;662;Antwort an Nr. 630;Ja die armen Tiere;2020-11-04T10:16:13Z;;
160;635;;Sehr gute Idee!;2020-11-02T16:11:09Z;;
160;658;Antwort an Nr. 635;ja find ich auch;2020-11-04T10:14:13Z;;
160;636;;"Kontrollierte Tauben population und allen ist geholfen! Vorbild ist Wien! Die Grünen setzten sich dafür ein. Es sind Mitlebewesen wir sind für sie verantwortlich!
Danke!!!";2020-11-02T17:18:35Z;;
160;661;Antwort an Nr. 636;Man sollte Tauben respektieren;2020-11-04T10:15:42Z;;
160;637;;Gute Idee! Win-win-Situation für Mensch und Tier!;2020-11-02T17:18:56Z;;
160;659;Antwort an Nr. 637;Finde ich auch;2020-11-04T10:14:51Z;;
160;639;;Die Taubenschläge sind eine super Idee!;2020-11-02T19:43:53Z;;
160;660;Antwort an Nr. 639;Ja supi dupi;2020-11-04T10:15:10Z;;
160;642;;Wunderbare Idee. Tauben sind tolle Lebewesen, die unsere Unterstützung brauchen! Respekt Taube!!!;2020-11-03T00:05:00Z;;
160;657;Antwort an Nr. 642;Tauben sind echt tolle Tiere und man sollte sie respektieren!!!!;2020-11-04T10:13:29Z;;
160;646;;Unbedingt!! Und in allen anderen Bezirken auch!;2020-11-03T13:20:02Z;;
160;656;Antwort an Nr. 646;Am besten in allen anderen Bezirken;2020-11-04T10:12:42Z;;
160;649;;Ein klares Ja für Taubenschläge.;2020-11-03T17:20:37Z;;
160;655;Antwort an Nr. 649;Find ich auch;2020-11-04T10:11:59Z;;
160;652;;Echt richtig gute Idee. Ich bin dafür und finde es mega gut;2020-11-04T10:07:56Z;;
160;654;Antwort an Nr. 652;Super;2020-11-04T10:11:45Z;;
160;668;;Nur so kann man den Tieren helfen, super!;2020-11-04T17:28:43Z;;
161;516;;Da viele Autofahrer jso häufig und leidenschaftlich über die angeblich STVo-ignoranten Radfahrer schimpfen und gerne mal Kennzeichen und Führerschein für Fahrradfahrer fordern, kann man hier wohl mal offiziell den Spieß umdrehen: Also, angesichts der vielen kampffahrenden Blechdeppen fordere ich hiermit Kennzeichenpflicht für Autos....oh wait.;2020-10-29T21:48:14Z;;
161;559;Antwort an Nr. 516;"Autofahrer anzeigen ist aufgrund der Kennzeichen ganz einfach... Aber versuchen Sie einmal einen ignoranten Fahrradfahrer (die es vermutlich aufgrund der fehlenden Kennzeichen auch wesentlich häufiger gibt) anzuzeigen. ""Lieber Herr Polizist, mir ist da ein Fahrradfahrer in einer grünen Jacke auf einem blauen Fahrrad sitzend aufgefallen..."" Die erwischt man doch nie...";2020-10-30T15:24:03Z;;
161;620;Antwort an Nr. 516;Kampffahrenden Blechdeppen ???? Polemischer geht es wohl nicht;2020-11-01T22:04:05Z;;
164;619;;"Wie heißt es so schön im Asterix "" ganz Gallien ? ....""  Nö, fast ganz Hamburg findet die neue Regelung absolut nicht gut. Wenn schon, dann müßten auch die Fahrradfahrer ein kleines Stück mal absteigen, um die spielenden Kinder nicht zu gefährden, Wenn schon der Autofahrer einen Riesenumweg machen muss, kann auch der Fahhradfahrer mal ein kleines Stück verzichten";2020-11-01T22:02:39Z;;
164;624;Antwort an Nr. 619;Wenn Sie die Beiträge und Kommentare hier im Portal lesen, dann findet eine riesige Mehrheit die neue Umgestaltung und Verkehrsberuhigung des Jungfernstiegs sehr gut. Ihr Gallien sind eher die ewiggestrigen Autofahrer, die sich ideologisch an der autogerechten Stadt festklammern.;2020-11-02T08:55:05Z;;
164;625;;Ihr Vorschlag ist einszueins das Gleiche wie es seit Jahren in der Mönckebergstraße zu erleben ist. Die Aufenthaltsqualität ist durchwachsen. Daher: Kein MIV. Kein Lieferverkehr per Kfz tagsüber. Busverkehr auf ein Minumum reduzieren.;2020-11-02T09:01:18Z;;
166;599;;"PRO Taubenschlag!! 

Es wird Zeit, dass endlich auch in Hamburg Verantwortung übernommen wird! Und die Tiere mit Hilfe guter und Tierschutz freundlicher Maßnahmen gesund gepflegt kontrolliert und somit Zahlen mäßig auch human dezimiert und verletzte, kranke und hungrige Tauben von den Str. geholt werden.";2020-11-01T08:44:45Z;;
166;606;;Das kann ich 100%ig unterstützen. Viele wissen gar nicht, dass die Stadttauben  Nachkömmlinge von verirrten (und nicht wieder zurückgenommenen) Zucht-(Brief)Tauben sind. Die Züchter wollen die in der Regel nicht zurückhaben - weil sie ja nicht schlau genug waren, wieder nach Hause zurückzufinden. Wenn man sich näher mit dem Thema befasst, ist es einfach nur grausam, wie man die armen Tauben dann sich selbst überlässt.;2020-11-01T14:30:28Z;;
166;626;;Taubenschlag muss kommen. Tierschutz gilt auch für Tauben!;2020-11-02T10:22:26Z;;
166;627;;Wir brauchen mehr Taubenschläge! Bitte gebt diesen Tieren eine Chance! Es könnte doch für die Stadt so einfach sein.;2020-11-02T10:42:23Z;;
166;640;;Dieser Vorschlag ist sehr wichtig. Bisher hat man versucht, Tauben durch Aushungern zu dezimieren. Das ist nicht nur tierquälerisch, sondern auch wenig effektiv. Humaner, tierfreundlicher und effektiver ist der Austausch von Eiern gegen Gips-Eier in speziellen Schlägen, eine Geburtenkontrolle also.;2020-11-02T19:57:46Z;;
166;641;;Danke g d guten Ansatz! So ist es schon mehrfach durchgeführt in HH und in anderen Städten - ein Konzept, das sich gut bewährt hat.;2020-11-02T20:18:34Z;;
166;643;;"Ja, die Zeit ist reif. Endlich Verantwortung zeigen und den Schwächsten zur Seite stehen. Unsere Stadttauben, das weiss jeder, der sich richtig informiert, schaden niemandem und können nichts für Ihr würdeloses Leben. ""Daran wie  sie die Tiere behandelt, muss eine Gesellschaft gemessen werden """;2020-11-03T06:56:39Z;;
166;647;;"Da wäre ich voll für!!
Hamburg muss taubenfreundlicher werden!";2020-11-03T14:16:51Z;;
166;650;;"Wir Menschen sollten endlich Verantwortung übernehmen dafür, was wir Tauben Jahrzehntelang antaten. Warum nicht auch im Herzen der Stadt? Soll doch jede/r sehen, dass wir Nordlichter auch Gutes tun können und Herz haben ;o)";2020-11-03T18:01:44Z;;
166;651;;Ich bin auf jeden fall dafür. Tauben sind ja auch nur Tiere und wir würden auch nicht gleich alle Hunde oder Katzen vergiften wenn es zu viele geben würde. Wir würden nach einer Lösung für das Problem suchen und nicht alle vergiften. Tauben sollten das gleiche Recht haben!!!;2020-11-04T09:42:41Z;;
166;669;;"Taubenschläge unbedingt errichten, sofort und umgehend, und das unsagbare Leid der Tiere beenden!
Es ist barbarisch, wie die Hansestadt Hamburg und die Menschen mit den Tieren umgehen und der Hansestadt Hamburg unwürdig, die als deutlich sichtbares Horrorszenario dieTierquälerei an Tauben öffentlich sichtbar perpetuiert!
Sofort artgerechte Taubenschläge als gutes Beispiel für am Jungfernstieg errichten!";2020-11-05T19:58:32Z;;
167;672;;"Ganz einfach: Wir Autofahrer lassen uns doch nicht von diesem links-grün verstrahlten Tjarks vorschreiben, wo wir fahren dürfen und wo nicht !

Nennen Sie es einfach bürgerlicher Ungehorsam, der hier meine volle Unterstützung erhält !";2020-11-11T18:27:49Z;;
167;680;Antwort an Nr. 672;Wir Fußgänger wollen aber genau das! Danke, Herr Tjarks!;2020-11-17T16:13:15Z;;
168;644;;Entweder es kehrt Verkehrsruhe schon wenige Monate nach Stilllegung des Jungfernstieg ein weil sich der Verkehr in den umliegenden Straßen staut und verheddert, nach dem Motto: einmal und nicht wieder dahin. Oder Der gesamte City-Bereich zwischen Esplanade,Caffamacherreihe, Springer-Platz, Stadthausbrücke, Willy-Brandt-Strasse, Klosterwall und Glockengiesserwall bis Ballindamm wird autoarm gemacht. Dann bedarf es zusätzlicher Parkmöglichkeiten um die Peripherie herum sonst droht Scheintot.;2020-11-03T08:47:49Z;;
168;645;;Wenn man ehrlich ist, geht es ja auch darum, die Autofahrer nicht nur mit positiven (gute Fahrradinfrastruktur, ÖPNV), sondern auch mit negativen Anreizen zum Umstieg auf alternative Mobilitätsformen zu bewegen, insofern sind die von Ihnen genannten anfänglichen Probleme durchaus gewollt. Sie dürften sich aber nach und nach erledigen, weil erstens die Autofahrer (hoffentlich) nach Möglichkeit tatsächlich auf Fahrrad, Bus und Bahn ausweichen und zweitens die autofreie Zone ausgedehnt werden kann.;2020-11-03T09:26:52Z;;
168;687;;Alles super Argumente, nicht mehr mit dem Privatfahrzeug hier herumzufahren. Aus meiner Sicht sollte das konsequent und gestalterisch schön weiter unterbunden werden. Es gibt schon jetzt genug Alternativen.;2020-11-17T17:16:34Z;;
171;670;;"Richtig, Dieselbuslärm nervt.
Schlimmer als am offenen Jungfernstieg ist es noch in der Mönckebergstraße. Dort stehen so viele haltend, parkend rum, aber der Motor läuft weiter, und der Lärm wird zwischen den Häuserwänden ewig hin und herreflektiert.
Hamburg, bitte schaff schneller mehr Elektrobusse an!";2020-11-07T06:21:59Z;;
171;684;Antwort an Nr. 670;Oder eine Straßenbahn, die als Cityringbahn fährt :);2020-11-17T17:01:15Z;;
171;705;Antwort an Nr. 684;Super Idee! Gefällt mir!;2020-11-18T19:52:19Z;;
172;671;;Sehr gute Idee!;2020-11-10T16:55:13Z;;
173;673;;"""Tickets"" bringen fast nichts, denn die werden viel zu selten ausgestellt, sind viel niedrig und beseitigen die gefährdende Verkehrsbehinderung überhaupt nicht. Sinnvoll ist einerseits Umsetzen bzw Abschleppen und andererseits eine bauliche Trennung. Doch dafür besteht zur Zeit noch das Problem der Parkplätze am Rand. Hier wäre eine Aufteilung von außen nach innen wie folgt sinnvoll: Gehweg. Radweg. Parkreihe. Kfz-Fahrbahn.";2020-11-12T17:40:15Z;;
173;692;Antwort an Nr. 673;Wozu braucht es da überhaupt eine Parkreihe? Es gibt doch genug Parkgaragen im Umfeld. Man könnte also noch auf die irrsinnige Idee einer begrünten Sicherung der Radwege kommen z.B. mit Blumenkübeln.;2020-11-17T17:27:45Z;;
173;674;;"Leider war dieses Problem sehr vorhersehbar.

Ich sehe es deshalb auch so: Wenn keine bauliche Lösung geschaffen wird – was eigentlich klug wäre – , muss konsequent abgeschleppt werden. Sonst ändert sich nichts an der Situation.";2020-11-13T09:09:36Z;;
173;677;;"Auch nicht ""Tickets verteilen"" - Umsetzen! Rolle statt Knolle!";2020-11-15T12:46:42Z;;
173;679;Antwort an Nr. 677;richtig, die 15Euro-Knöllchen hat noch keinen Autofahrer vom Falschparken abgehalten. Konsequentes Abschleppen bitte!;2020-11-16T13:22:21Z;;
174;675;;Unbedingt! In der City gibt es noch sehr viele Einbahnstraßen, die für Radfahrer:innen nicht freigegeben sind, obwohl der Platz nicht geringer ist als in anderen Einbahnstraßen, die bereits freigegeben sind.;2020-11-13T09:11:07Z;;
174;703;;Ja! Mit dem Rad oder gar Lastenrad ist man auf den engen Gehwegen immer ein Hindernis während man versucht sich schiebend entgegen der Einbahnstraße zu bewegen (auch in der Hohe Bleichen und Poststraße). Die Straßen könnten gut als Shared Space für Alle freigegeben werden.;2020-11-18T19:38:50Z;;
175;678;;Ich finde es fährt sich dort deutlich entspannter als zuvor!;2020-11-16T12:09:05Z;;
175;681;;Liegt das nicht daran, dass es sich erst einmal um ein Provisorium handelt?;2020-11-17T16:15:31Z;;
177;683;;Schöne Idee! Fällt mir gleich eine regelmäßige Jam Session ein bei der Menschen spontan zusammenkommen.;2020-11-17T16:29:39Z;;
